id,ra,dec,in_cw_miri,in_primer_nircam,in_primer_miri,m814,m115,m150,m277,m444,m770,snr814,snr115,snr150,snr277,snr444,snr770,primer_m606,primer_m814,primer_m090,primer_m115,primer_m150,primer_m200,primer_m277,primer_m356,primer_m410,primer_m444,primer_m770,primer_m1800,primer_snr606,primer_snr814,primer_snr090,primer_snr115,primer_snr150,primer_snr200,primer_snr277,primer_snr356,primer_snr410,primer_snr444,primer_snr770,primer_snr1800,z_qso_med,z_qso_u68,z_qso_l68,logLbol_med,logLbol_u68,logLbol_l68,Av_qso_med,Av_qso_u68,Av_qso_l68,chi2_qso,z_gal_med,z_gal_u68,z_gal_l68,logMstar_med,logMstar_u68,logMstar_l68,SFR_100_med,SFR_100_u68,SFR_100_l68,Av_gal_med,Av_gal_u68,Av_gal_l68,chi2_gal,chi2_bd,C444,Reff444_med,Reff444_u68,Reff444_l68,Muv_int_med,Muv_int_u68,Muv_int_l68,PB_MIRI,PB_NIRCAM,PB_MIRI_NIRCAM
720760,149.83537081677517,2.3680292085027035,0,0,0,31.314487558853315,28.98681754601721,-99.0,29.22701737478781,26.53759122158126,-99.0,0.1055527437495795,0.5607309125118825,-0.5916546564098485,1.3003936626442645,12.463071516943296,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.369478010901857,8.859095931509207,5.944467928618404,46.01771101385872,46.48487997730712,45.59235617032073,4.099986017050512,5.295550230800941,3.133853036298576,0.417,6.570261174226687,8.538512694445615,5.119262873413187,10.300404658869326,10.912385376438433,9.781911072788578,100.8173516717342,438.017127500847,31.796430446328927,4.003564104451148,5.131815779912476,2.842992568825505,0.419,1.17879715297844,0.5945836612285769,16.465646530852773,22.960160958485,10.233402136268834,-22.537908786535453,-21.50827563358864,-23.483626444331303,0,1,0
721725,149.92298852455707,2.3421900693205844,0,0,0,31.55204591973598,-99.0,-99.0,28.441262349523026,26.787930917709293,-99.0,0.0804741475022703,-0.6008957046949432,-0.4968343635185765,2.719504373413109,9.359641147301296,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.720255980728663,8.636266068421994,5.469394849639748,45.42594523832465,45.90057890402124,45.01531972002331,2.8891257493213893,4.447437177927667,2.0811085128533184,0.493,6.671965993191639,8.814607675569796,5.001877477262672,9.724424256946229,10.282959762039464,9.314597010248235,28.462918655828854,111.36452145475852,11.576864277137137,2.6836978402373517,4.134197936148605,1.730358205919721,0.513,2.953934330448377,0.5106336318587413,40.36625154947876,51.372286522665405,31.44223713149618,-21.19911881091739,-20.21868650290336,-22.34126968247257,0,1,0
721890,149.83122737904924,2.3764686421050394,0,0,0,28.29885246426969,29.09278570882701,28.075948570367565,28.717157186962112,26.358927963334303,-99.0,1.5011410653401736,0.4514316294046533,2.346847675524925,1.52173697847392,11.410197061040687,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.002167772210921,8.857715562124977,5.686019644124008,46.01435941450988,46.43035143503893,45.61546566991003,4.2059889925069145,5.328380692004734,2.9306428090433223,1.57,6.330122331017538,8.524715668208252,5.065478372177316,10.264993717306632,10.976643711053487,9.7991957920106,96.22677395771912,481.82688946735567,35.15273326442129,4.20136552776226,5.332937589161736,2.8118678815510525,0.869,2.3117862981526427,0.6052485084627434,22.075397646079814,29.27497716256653,14.966399376006216,-22.64410970455425,-21.630891207948928,-23.57537214726383,0,1,0
725865,149.84634984887316,2.3983076230499893,0,0,0,32.523625815721864,-99.0,29.367536903989198,27.93452325930708,26.132347958483667,-99.0,0.0233096589499956,-0.0118344061580601,0.7202515098394018,3.1416566920538065,14.176197515086916,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.94883411279982,8.641245890848948,5.685696971966856,45.83453674549919,46.23304911171382,45.44706763865143,3.050463219129235,4.584216116155999,2.3433508627332134,0.027,6.921185069048185,8.624018954727303,5.117407551533477,10.07652646245226,10.551208167496476,9.687566428342969,58.92087883412491,184.0559987224494,26.135589926010773,2.7226714849507623,4.073202561686125,1.847530279254633,0.047,1.519808915808243,0.5619549390550129,22.791310728439115,30.942387690393254,14.811834749724463,-22.15788515726032,-21.33264250576679,-23.13840746941648,0,1,0
726649,149.86752507634452,2.397387609076657,1,0,0,29.11395763429884,28.94243336889454,28.740957115359347,29.343125070188776,26.853448987228955,25.810677627317546,0.7929863691803937,0.53622475119119,1.6848555154726417,1.081757835555449,9.584421731691888,8.79306963249951,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.550271272313589,8.347499736948508,5.65349005602947,45.777886151689216,46.062469102473145,45.49343431864096,4.408501423576613,5.366582065935129,3.198683101382779,0.655,6.390625248063387,8.284748145638133,5.42729442023582,9.54214753496466,9.82951395436254,9.215079468835894,18.507174750166616,33.860315768431335,10.256990841129213,2.491989489144999,3.4286986765749266,1.880912710757288,0.716,61.786979677047135,0.666317515908734,8.086162930564317,15.924636480154645,3.124413661383149,-22.2302746911894,-21.2987031971094,-22.937822659991067,1,0,0
727265,149.876462604036,2.399414024677637,0,0,0,31.13703977874906,29.092553586658056,31.04630671460645,28.14520489326844,26.60670782270733,-99.0,0.1158108649867152,0.4862074156360892,0.2302402983331512,4.074364340701897,13.741080886619862,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.4397964369554455,8.52906527170232,5.275424541011705,45.38123745084412,45.76272069407592,45.01452856967322,2.564266549544241,4.181805805444807,1.935345261168541,0.136,6.714842805343736,8.902127914409231,5.06779238684378,9.69318840607371,10.117862873540574,9.361739823631082,25.840355765448464,71.48070630499087,12.39501844874539,2.2734338079455,3.3675899482523333,1.5474316072416905,0.141,1.6816369743338118,0.626074264261814,8.14661603120822,13.75416742282002,4.276645306326643,-21.086016778440094,-20.21480967487625,-22.18933846165889,0,1,0
738870,149.95326228937566,2.454664941466393,0,0,0,28.25547939279428,30.16816222434901,28.38426780434256,28.181578247424635,26.633793617259972,-99.0,1.6928782092153452,0.1979902632720492,2.152119648716202,2.8647354657279904,10.790860729631447,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.040716295218616,8.386791881364417,5.101848215034426,45.47611161515,45.93359476981053,44.9717527388885,3.265530507666424,4.9586002861315,2.0984982288192624,0.972,6.076605845436263,8.926548782538218,4.6758818696143045,9.76704366298149,10.312728647103484,9.39834088847577,31.641258395987663,119.55392747449224,13.614284445643587,3.219863445112493,4.8610795172918095,1.7941962863790335,0.786,2.936674758019244,0.6076941205042949,13.76616324167652,20.992273803882664,8.02910240547756,-21.54715783926872,-20.276005031058634,-22.786946729813035,0,1,0
739182,149.95136514042957,2.4579377692035864,0,0,0,29.65909734600394,32.36387449057741,27.589177998696425,28.410864853827075,26.49381897180092,-99.0,0.4605197233338435,0.0258833403924191,4.35039898413062,2.5429781948809818,11.930886097828948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.132071383164368,9.375758667290633,6.244847491439805,46.150365277108094,46.737667358891386,45.566409678110816,4.031659486139215,5.258493223015127,2.868110376339069,1.198,8.101517608288024,9.32633575635779,6.110026036650403,10.693016853996374,11.481093755094925,9.84351404349246,268.57120114510167,1623.0992705712383,38.77609828154863,4.157871421739336,5.253224907507271,2.747130567123566,1.235,1.857051003697575,0.5158529771467985,25.804994568878985,31.55891795314006,20.64702486274481,-22.732241605632566,-21.478718844017077,-23.852885730935974,0,1,0
743722,150.0637564799975,2.246802019720457,1,1,1,27.435462104321907,26.87395407608369,26.27627971797776,24.899785870776437,23.16607643522046,23.122564521370883,4.922434000430826,3.2257637889412343,15.603090596723222,83.63074613269073,273.7108058303071,122.79800294211138,29.028074264526367,28.17172622680664,27.141681671142575,26.754688262939453,26.602577209472656,26.21305274963379,24.895965576171875,23.93914031982422,23.28569221496582,23.170061111450195,23.2346134185791,23.025470733642575,1.3691437244415283,2.451375961303711,6.131687641143799,8.306500434875488,11.581639289855955,19.094505310058597,87.89888000488281,224.86886596679688,209.56468200683597,304.1924133300781,44.51226806640625,2.8560009002685547,5.548964946951925,5.55998719734443,5.536634805710127,46.49870190506257,46.54298326307525,46.43645004838073,2.8050083121085314,2.883389700514503,2.708460883123501,27.322,5.530795300184654,5.542120834639347,5.519270679380012,9.687989873911585,9.774462511369794,9.61597051604151,42.82650752740727,51.757366710124685,36.89998306422823,2.1551482208988726,2.241336944355518,2.082126570706484,44.075,36291.92676353255,0.6088613669931092,15.486547342679923,17.156133837106687,13.902975650095044,-24.770916311745715,-24.54256645508306,-24.91632350446241,0,0,1
744843,149.9867237793394,2.287872963872354,1,0,0,28.659141405276927,27.15398770573043,27.385551271638043,26.830143135090715,25.295308768103357,25.085764099308427,1.6658454215102645,2.894521894876484,6.288614071805959,13.08483176906122,43.1173384242774,13.633057818559712,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.043715604050806,6.344671487198975,5.7022036827309375,45.6935642197326,45.84787867074629,45.51664611509346,2.756757041717377,3.0642186936683427,2.4461017430116216,0.077,5.914297847854607,6.309925081140957,5.580203061705803,9.20625032348487,9.415576200466049,9.028153294403278,13.334941725578378,19.767832094850817,9.304903681936976,2.505359040263498,2.900052579110597,2.0800710166227847,0.176,115.96978457317466,0.5800927527572438,29.05365281816229,31.532367793072705,26.003230698026982,-22.37374228520253,-21.769247513296573,-22.843695871150896,1,0,0
